Date       Time             Lat       Lon  Depth   Mag Magt  Nst Gap  Clo  RMS  SRC   Event ID
----------------------------------------------------------------------------------------------
1971/12/21 09:54:42.30  35.4780   74.1590  25.00  5.20   Mb   52          0.00  NEI 197112214005
1971/12/27 20:59:34.10  35.1300   73.1210  10.00  5.40   Mb   24          0.00  NEI 197112274008
1972/01/29 06:49:11.10  32.8550   75.9560  58.00  4.70   Mb   12          0.00  NEI 197201294003
1972/02/04 14:08:21.70  30.3820   84.6130  18.00  5.20   Mb   32          0.00  NEI 197202044013
1972/02/20 03:02:14.00  34.5740   80.3230  33.00  4.80   Mb   30          0.00  NEI 197202204004
1972/03/10 14:36:16.50  33.7590   72.7110  45.00  4.90   Mb   36          0.00  NEI 197203104008
1972/03/15 06:00:32.40  30.4250   84.5020  33.00  5.30   Mb   57          0.00  NEI 197203154005
1972/03/26 06:10:33.20  25.8660   93.8880  33.00  4.50   Mb   13          0.00  NEI 197203264003
1972/04/02 03:34:27.80  36.1290   73.6180  47.00  5.00   Mb   48          0.00  NEI 197204024005
1972/04/08 06:42:13.30  29.6740   89.4710  33.00  4.80   Mb   13          0.00  NEI 197204084005
1972/04/09 22:47:36.80  35.1270   74.6120  49.00  4.90   Mb   17          0.00  NEI 197204094013
1972/04/17 02:24:49.30  33.9630   72.8760  45.00  4.80   Mb   22          0.00  NEI 197204174005
1972/04/21 21:19:29.50  34.9870   81.0330  33.00  4.80   Mb   34          0.00  NEI 197204214009
1972/04/28 00:52:56.80  31.2590   84.9030  33.00  5.10   Mb   48          0.00  NEI 197204284001
1972/07/22 16:41:04.00  31.4320   91.4910  33.00  5.80   Ms   60          0.00  NEI 197207224008
1972/07/22 21:00:08.60  31.3530   91.3890  33.00  4.70   Mb   13          0.00  NEI 197207224012
1972/07/24 14:58:13.90  35.8110   80.5720  33.00  4.80   Mb   15          0.00  NEI 197207244008
1972/07/28 15:31:42.60  31.3600   91.4310  33.00  4.30   Mb   11          0.00  NEI 197207284005
1972/08/10 21:06:40.10  32.4210   93.4740  33.00  5.20   Mb   35          0.00  NEI 197208104008
1972/08/21 14:04:33.90  27.2320   87.9760  33.00  4.80   Mb   31          0.00  NEI 197208214012
1972/08/21 18:55:07.10  27.2290   88.0190  33.00  5.10   Mb   11          0.00  NEI 197208214014
1972/09/03 16:48:28.80  35.9790   73.4170  36.00  6.30   Mb   83          0.00  NEI 197209034023
1972/09/03 17:09:18.90  35.9550   73.3520  33.00  5.00   Mb   19          0.00  NEI 197209034024
1972/09/03 17:46:17.20  36.0450   73.2590  33.00  5.10   Mb   11          0.00  NEI 197209034025
1972/09/03 20:32:18.40  35.9210   73.4990  33.00  5.20   Mb   13          0.00  NEI 197209034027
1972/09/03 23:03:52.10  35.9130   73.2560  33.00  5.60   Mb   59          0.00  NEI 197209034028
1972/09/04 00:14:10.00  35.9200   73.3650  55.00  5.50   Mb    8          0.00  NEI 197209044002
1972/09/04 01:23:49.50  35.8010   73.3140  33.00  5.40   Mb   37          0.00  NEI 197209044005
1972/09/04 02:36:17.10  35.9350   73.3470  30.00  5.20   Mb   37          0.00  NEI 197209044006
1972/09/04 03:51:20.90  35.9260   73.4560  35.00  5.30   Mb   39          0.00  NEI 197209044007
1972/09/04 06:26:45.10  35.9710   73.5330  33.00  4.70   Mb    7          0.00  NEI 197209044011
1972/09/04 13:37:51.40  35.7970   73.3010  33.00  5.20   Mb   40          0.00  NEI 197209044015
1972/09/04 13:42:18.10  35.9190   73.4090  33.00  5.80   Mb   52          0.00  NEI 197209044016
1972/09/04 20:06:24.80  36.0630   73.5470  33.00  4.00   Mb    6          0.00  NEI 197209044021
1972/09/04 22:44:09.50  35.8130   73.5890  56.00  4.80   Mb   14          0.00  NEI 197209044024
1972/09/04 23:25:26.00  35.9220   73.6820  33.00  4.60   Mb    9          0.00  NEI 197209044025
1972/09/05 03:08:00.70  35.8500   73.5200  45.00  5.20   Mb   13          0.00  NEI 197209054004
1972/09/05 04:07:27.00  35.8650   73.4120  33.00  5.20   Mb   16          0.00  NEI 197209054006
1972/09/05 09:13:57.30  35.8190   73.4140  33.00  5.10   Mb   30          0.00  NEI 197209054008
1972/09/06 02:51:32.00  32.5030   78.3100  44.00  5.30   Mb   17          0.00  NEI 197209064004
1972/09/07 04:24:15.00  35.9550   73.5620  33.00  5.40   Ms   14          0.00  NEI 197209074003
1972/09/17 17:37:48.50  35.9390   73.2590  33.00  5.40   Mb   87          0.00  NEI 197209174010
1972/09/18 21:42:00.30  35.8480   73.4980  35.00  4.80   Mb   21          0.00  NEI 197209184013
1972/09/26 19:10:31.40  35.9640   73.6020  33.00  4.90   Mb    8          0.00  NEI 197209264011
1972/09/27 02:03:39.10  33.9150   72.7240  46.00  4.90   Mb   32          0.00  NEI 197209274004
1972/09/27 09:18:08.40  36.1150   73.4160  33.00  5.10   Mb   14          0.00  NEI 197209274008
1972/09/27 20:24:55.60  35.1700   73.0370  39.00  5.00   Mb   20          0.00  NEI 197209274015
1972/10/08 21:03:53.40  34.4780   73.6400  47.00  4.40   Mb   10          0.00  NEI 197210084012
1972/10/12 00:21:14.20  35.9180   73.3290  49.00  5.20   Mb   37          0.00  NEI 197210124001
1972/10/13 05:04:36.60  35.8350   73.3080  33.00  5.20   Mb   53          0.00  NEI 197210134002
1972/11/06 10:56:08.80  26.9580   88.7080  33.00  4.80   Mb   22          0.00  NEI 197211064002
1972/11/22 18:05:50.90  35.9350   77.3750  33.00  4.90   Mb    9          0.00  NEI 197211224010
1972/12/30 13:29:35.50  33.6740   87.5670  33.00  4.50   Mb   19          0.00  NEI 197212304007
1972/12/30 23:54:05.90  33.5970   87.7240  33.00  4.90   Mb   33          0.00  NEI 197212304015
1973/01/02 22:25:57.00  31.2410   88.0880  33.00  5.20   Mb   36          0.00  NEI 197301024010
1973/01/15 18:48:43.60  36.0640   73.3650  33.00  3.80   Mb    8          0.00  NEI 197301154016
1973/01/16 21:31:26.00  33.2090   75.7150  42.00  5.10   Mb   43          0.00  NEI 197301164011
1973/01/29 04:32:06.60  35.8170   73.2890  53.00  5.00   Mb   22          0.00  NEI 197301294001
1973/03/22 01:06:57.20  28.1350   86.9930  33.00  5.20   Mb   34          0.00  NEI 197303224001
1973/04/04 17:53:08.20  30.4850   83.6800  48.00  4.80   Mb    8          0.00  NEI 197304044018
1973/04/14 20:46:09.30  36.1100   73.4940  33.00  4.10   Mb    9          0.00  NEI 197304144014
1973/07/04 16:44:11.40  27.2400   92.4740  26.00  5.20   Mb   12          0.00  NEI 197307044011
1973/07/13 22:03:38.70  33.0950   75.4960  52.00  4.80   Mb   34          0.00  NEI 197307134013
1973/07/13 22:54:26.10  33.1430   75.5850  33.00  4.30   Mb   11          0.00  NEI 197307134014
1973/07/14 04:51:21.00  35.1780   86.4810  33.00  6.90   Ms  130          0.00  NEI 197307144004
1973/07/14 13:39:30.00  35.2560   86.6020  33.00  5.90   Mb  109          0.00  NEI 197307144013
1973/07/16 19:45:38.20  35.0710   86.4500  15.00  5.40   Mb   54          0.00  NEI 197307164012
1973/07/18 22:55:10.50  33.2000   75.5680  33.00  4.60   Mb    9          0.00  NEI 197307184012
1973/07/21 19:50:06.30  35.1120   86.4230  33.00  5.30   Mb   24          0.00  NEI 197307214015
1973/08/16 08:02:53.80  33.0810   86.8770  33.00  5.50   Ms   35          0.00  NEI 197308164006
1973/09/08 07:25:43.90  33.2430   86.7490  33.00  5.50   Mb   67          0.00  NEI 197309084005
